Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      10/176508      void addAvg_SSE<(X86_VEXT)1, 8>(short const*, int, short const*, int, short*, int, int, int, int, int, ClpRng const&) [101]
                0.00    0.00     938/176508      EncLib::EncLib(EncLibCommon*) [30]
[174]    0.0    0.00    0.00    7634+2179    EncLib::xInitSPS(SPS&) <cycle 1> [174]
                0.00    0.00       1/1           SEIColourTransformApply::generateColourTransfLUTs() [311]
                               40120             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                                1030             EncLib::xInitDCI(DCI&, SPS const&) <cycle 1> [190]
                                 180             EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
                                2179             EncLib::xInitSPS(SPS&) <cycle 1> [174]
-----------------------------------------------
                                 367             EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
                0.00    0.00      72/176508      CtxStore<BinProbModel_Std>::CtxStore(CtxStore<BinProbModel_Std> const&) [33]
                0.00    0.00     216/176508      Exception& Exception::operator<< <unsigned int>(unsigned int) [9]
                0.00    0.00    1564/176508      CtxStore<BinProbModel_Std>::CtxStore(bool) [17]
                0.00    0.00    1876/176508      EncLib::EncLib(EncLibCommon*) [30]
                0.00    0.00    2918/176508      std::vector<BinProbModel_Std, std::allocator<BinProbModel_Std> >::_M_default_append(unsigned long) [13]
[175]    0.0    0.00    0.00    7013         EncLib::init(AUWriterIf*) <cycle 1> [175]
                0.00    0.00     191/938         DCI::~DCI() [197]
                                4633             EncLib::xInitSPS(SPS&) <cycle 1> [174]
-----------------------------------------------
                                 349             CtxStore<BinProbModel_Std>::savePStates(std::vector<unsigned short, std::allocator<unsigned short> >&) const <cycle 1> [185]
                                 792             unsigned long RdCost::xGetHADs_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [182]
                0.00    0.00     110/176508      unsigned long RdCost::xGetSAD_SIMD<(X86_VEXT)4>(DistParam const&) [84]
                0.00    0.00     442/176508      CtxStore<BinProbModel_Std>::setWinSizes(std::vector<unsigned char, std::allocator<unsigned char> > const&) [27]
                0.00    0.00     454/176508      CtxSet::CtxSet(std::initializer_list<CtxSet>) [11]
                0.00    0.00     764/176508      CtxStore<BinProbModel_Std>::CtxStore(bool) [17]
                0.00    0.00     774/176508      ContextSetCfg::addCtxSet(std::initializer_list<std::initializer_list<unsigned char> >) [12]
                0.00    0.00     784/176508      MergeCtx::setMergeInfo(PredictionUnit&, int) [8]
                0.00    0.00     841/176508      std::vector<unsigned short, std::allocator<unsigned short> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned short*, std::vector<unsigned short, std::allocator<unsigned short> > >, unsigned long, unsigned short const&) [4]
                0.00    0.00    1646/176508      Exception& Exception::operator<< <unsigned int>(unsigned int) [9]
[176]    0.0    0.00    0.00    6956         unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)4>(DistParam const&) <cycle 1> [176]
                               12915             EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
                                3778             void simdFilter<(X86_VEXT)4, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [170]
                                1988             RdCostWeightPrediction::xGetHADsw(DistParam const&) <cycle 1> [171]
                                  15             void simdFilter<(X86_VEXT)4, 2, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [181]
-----------------------------------------------
                0.00    0.00     446/3732        SMultiValueInput<int>::readValues(std::istream&) [1296]
                0.00    0.00    3286/3732        SMultiValueInput<unsigned short>::readValues(std::istream&) [80]
[177]    0.0    0.00    0.00    3732         PelStorage::getBuf(CompArea const&) [177]
-----------------------------------------------
                0.00    0.00      25/3709        RdCost::xGetSSE16N(DistParam const&) [219]
                0.00    0.00      40/3709        PelStorage::getBuf(UnitArea const&) [598]
                0.00    0.00      40/3709        PelStorage::getBuf(UnitArea const&) const [223]
                0.00    0.00      80/3709        RdCost::xGetSADwMask(DistParam const&) [2060]
                0.00    0.00    3524/3709        PelStorage::getBuf(CompArea const&) const [2563]
[178]    0.0    0.00    0.00    3709         RdCost::xGetSAD64(DistParam const&) [178]
-----------------------------------------------
                                2424             EncLib::xInitVPS(SPS const&) [179]
                0.00    0.00       4/3699        EncGOP::~EncGOP() [131]
                0.00    0.00      51/3699        EncLib::~EncLib() [83]
                0.00    0.00      60/3699        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.0] [91]
                0.00    0.00     640/3699        CtxStore<BinProbModel_Std>::copyFrom(CtxStore<BinProbModel_Std> const&) <cycle 1> [245]
                0.00    0.00     816/3699        Exception& Exception::operator<< <unsigned long>(unsigned long) [75]
                0.00    0.00     938/3699        EncLib::EncLib(EncLibCommon*) [30]
                0.00    0.00    1190/3699        CtxStore<BinProbModel_Std>::copyFrom(CtxStore<BinProbModel_Std> const&, CtxSet const&) [34]
[179]    0.0    0.00    0.00    3699+2424    EncLib::xInitVPS(SPS const&) [179]
                                2424             EncLib::xInitVPS(SPS const&) [179]
-----------------------------------------------
                0.00    0.00    3524/3524        PelStorage::getBuf(CompArea const&) const [2563]
[180]    0.0    0.00    0.00    3524         initROM() [180]
-----------------------------------------------
                                   3             CtxStore<BinProbModel_Std>::init(int, int) <cycle 1> [244]
                                   3             CtxStore<BinProbModel_Std>::loadPStates(std::vector<unsigned short, std::allocator<unsigned short> > const&) <cycle 1> [232]
                                  15             unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)4>(DistParam const&) <cycle 1> [176]
                                  50             unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)1>(DistParam const&) <cycle 1> [237]
                                 272             unsigned long RdCost::xGetSAD_IBD_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [225]
                                 553             unsigned long RdCost::xGetHADs_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [182]
                                1016             void simdFilter<(X86_VEXT)4, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [170]
                0.00    0.00       1/176508      MergeCtx::setMergeInfo(PredictionUnit&, int) [8]
                0.00    0.00       3/176508      unsigned long RdCost::xGetSADwMask_SIMD<(X86_VEXT)4>(DistParam const&) [51]
                0.00    0.00     333/176508      CtxStore<BinProbModel_Std>::setWinSizes(std::vector<unsigned char, std::allocator<unsigned char> > const&) [27]
                0.00    0.00     823/176508      MergeCtx::setMmvdMergeCandiInfo(PredictionUnit&, int) [10]
[181]    0.0    0.00    0.00    3072         void simdFilter<(X86_VEXT)4, 2, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [181]
                                  10             RdCostWeightPrediction::xGetHADsw(DistParam const&) <cycle 1> [171]
-----------------------------------------------
                                1837             unsigned long RdCost::xGetHADs_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [182]
                                  10             unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)1>(DistParam const&) <cycle 1> [237]
                                  20             CtxStore<BinProbModel_Std>::init(int, int) <cycle 1> [244]
                                 349             CtxStore<BinProbModel_Std>::savePStates(std::vector<unsigned short, std::allocator<unsigned short> >&) const <cycle 1> [185]
                0.00    0.00      38/176508      unsigned long RdCost::xGetSAD_SIMD<(X86_VEXT)4>(DistParam const&) [84]
                0.00    0.00     183/176508      Exception& Exception::operator<< <unsigned int>(unsigned int) [9]
                0.00    0.00     586/176508      CtxStore<BinProbModel_Std>::setWinSizes(std::vector<unsigned char, std::allocator<unsigned char> > const&) [27]
                0.00    0.00     746/176508      MergeCtx::setMergeInfo(PredictionUnit&, int) [8]
                0.00    0.00     841/176508      std::vector<unsigned short, std::allocator<unsigned short> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned short*, std::vector<unsigned short, std::allocator<unsigned short> > >, unsigned long, unsigned short const&) [4]
[182]    0.0    0.00    0.00    2773+1837    unsigned long RdCost::xGetHADs_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [182]
                                5444             void simdFilter<(X86_VEXT)4, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [170]
                                2799             EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
                                 792             unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)4>(DistParam const&) <cycle 1> [176]
                                 553             void simdFilter<(X86_VEXT)4, 2, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [181]
                                 514             RdCostWeightPrediction::xGetHADsw(DistParam const&) <cycle 1> [171]
                                  73             unsigned long RdCost::xGetSAD_IBD_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [225]
                                1837             unsigned long RdCost::xGetHADs_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [182]
-----------------------------------------------
                0.00    0.00     144/2382        CtxStore<BinProbModel_Std>::CtxStore(bool) [17]
                0.00    0.00    2238/2382        std::vector<BinProbModel_Std, std::allocator<BinProbModel_Std> >::_M_default_append(unsigned long) [13]
[183]    0.0    0.00    0.00    2382         EncLib::PPSNeedsWriting(int) [183]
-----------------------------------------------
                0.00    0.00       1/2112        void simdFilter<(X86_VEXT)1, 4, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [304]
                0.00    0.00     154/2112        SMultiValueInput<bool>::readValue(char const*&, bool&) [112]
                0.00    0.00     262/2112        SMultiValueInput<double>::readValue(char const*&, bool&) [69]
