Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                                  10             void simdFilter<(X86_VEXT)4, 2, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [184]
                                  10             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
-----------------------------------------------
                0.00    0.00     446/3732        SMultiValueInput<int>::readValues(std::istream&) [1292]
                0.00    0.00    3286/3732        SMultiValueInput<unsigned short>::readValues(std::istream&) [74]
[175]    0.0    0.00    0.00    3732         PelStorage::getBuf(CompArea const&) [175]
-----------------------------------------------
                0.00    0.00      25/3709        RdCost::xGetSSE16N(DistParam const&) [222]
                0.00    0.00      40/3709        PelStorage::getBuf(UnitArea const&) [595]
                0.00    0.00      40/3709        PelStorage::getBuf(UnitArea const&) const [227]
                0.00    0.00      80/3709        RdCost::xGetSADwMask(DistParam const&) [2052]
                0.00    0.00    3524/3709        PelStorage::getBuf(CompArea const&) const [2560]
[176]    0.0    0.00    0.00    3709         RdCost::xGetSAD64(DistParam const&) [176]
-----------------------------------------------
                0.00    0.00    3524/3524        PelStorage::getBuf(CompArea const&) const [2560]
[177]    0.0    0.00    0.00    3524         initROM() [177]
-----------------------------------------------
                                   4             void simdFilter<(X86_VEXT)4, 2, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [178]
                                  73             unsigned long RdCost::xGetHADs_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [183]
                                 442             CtxStore<BinProbModel_Std>::init(int, int) <cycle 1> [208]
                0.00    0.00       4/168142      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.0] [140]
                0.00    0.00      98/168142      CtxStore<BinProbModel_Std>::loadPStates(std::vector<unsigned short, std::allocator<unsigned short> > const&) [34]
                0.00    0.00     218/168142      CtxStore<BinProbModel_Std>::CtxStore(bool) [15]
                0.00    0.00    2395/168142      CtxStore<BinProbModel_Std>::setWinSizes(std::vector<unsigned char, std::allocator<unsigned char> > const&) [6]
[178]    0.0    0.00    0.00    3230+4       void simdFilter<(X86_VEXT)4, 2, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [178]
                                2087             EncAppCfg::parseCfg(int, char**) <cycle 1> [165]
                                 830             void simdFilter<(X86_VEXT)4, 2, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [167]
                                 217             RdCostWeightPrediction::xGetHADsw(DistParam const&) <cycle 1> [168]
                                 100             void simdFilter<(X86_VEXT)4, 2, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [184]
                                   4             void simdFilter<(X86_VEXT)4, 2, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [178]
-----------------------------------------------
                0.00    0.00       8/2380        std::vector<unsigned short, std::allocator<unsigned short> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned short*, std::vector<unsigned short, std::allocator<unsigned short> > >, unsigned long, unsigned short const&) [13]
                0.00    0.00     123/2380        Ctx::Ctx() [71]
                0.00    0.00     453/2380        CtxSet::CtxSet(std::initializer_list<CtxSet>) [33]
                0.00    0.00     858/2380        CtxStore<BinProbModel_Std>::savePStates(std::vector<unsigned short, std::allocator<unsigned short> >&) const [16]
                0.00    0.00     938/2380        EncLib::EncLib(EncLibCommon*) [38]
[179]    0.0    0.00    0.00    2380         EncLib::init(AUWriterIf*) [179]
                0.00    0.00     938/938         EncLib::~EncLib() [199]
-----------------------------------------------
                0.00    0.00     511/2368        ParameterSetMap<APS>::allocatePS(int) [44]
                0.00    0.00     867/2368        EncLib::selectReferencePictureList(Slice*, int, int, int) <cycle 1> [185]
                0.00    0.00     990/2368        std::vector<SAOBlkParam, std::allocator<SAOBlkParam> >::_M_default_append(unsigned long) <cycle 1> [196]
[180]    0.0    0.00    0.00    2368         HRD::~HRD() [180]
-----------------------------------------------
                0.00    0.00       1/2113        Slice::setList1IdxToList0Idx() [144]
                0.00    0.00       1/2113        void simdFilter<(X86_VEXT)1, 4, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [298]
                0.00    0.00     154/2113        SMultiValueInput<bool>::readValue(char const*&, bool&) [108]
                0.00    0.00     262/2113        SMultiValueInput<double>::readValue(char const*&, bool&) [54]
                0.00    0.00     262/2113        df::program_options_lite::Option<SMultiValueInput<unsigned int> >::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) [70]
                0.00    0.00     308/2113        df::program_options_lite::Option<SMultiValueInput<int> >::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) [63]
                0.00    0.00     338/2113        df::program_options_lite::Option<unsigned int>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) [67]
                0.00    0.00     787/2113        SMultiValueInput<unsigned int>::readValues(std::istream&) [29]
[181]    0.0    0.00    0.00    2113         APS::~APS() [181]
-----------------------------------------------
                0.00    0.00       4/2008        SMultiValueInput<bool>::readValue(char const*&, bool&) [108]
                0.00    0.00     536/2008        df::program_options_lite::Option<CostMode>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) [313]
                0.00    0.00    1468/2008        BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
[182]    0.0    0.00    0.00    2008         RdCost::xGetMRSAD16N(DistParam const&) [182]
-----------------------------------------------
                                1873             unsigned long RdCost::xGetHADs_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [183]
                                  10             void simdFilter<(X86_VEXT)1, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [246]
                                 514             CtxStore<BinProbModel_Std>::init(int, int) <cycle 1> [208]
                0.00    0.00     183/168142      CtxStore<BinProbModel_Std>::CtxStore(bool) [15]
                0.00    0.00     273/168142      CtxStore<BinProbModel_Std>::loadPStates(std::vector<unsigned short, std::allocator<unsigned short> > const&) [34]
                0.00    0.00     349/168142      std::vector<unsigned short, std::allocator<unsigned short> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned short*, std::vector<unsigned short, std::allocator<unsigned short> > >, unsigned long, unsigned short const&) [13]
                0.00    0.00     640/168142      CtxStore<BinProbModel_Std>::setWinSizes(std::vector<unsigned char, std::allocator<unsigned char> > const&) [6]
[183]    0.0    0.00    0.00    1969+1873    unsigned long RdCost::xGetHADs_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [183]
                                2799             EncAppCfg::parseCfg(int, char**) <cycle 1> [165]
                                2748             void simdFilter<(X86_VEXT)4, 2, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [167]
                                 515             unsigned long RdCost::xGetSAD_IBD_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [214]
                                 514             RdCostWeightPrediction::xGetHADsw(DistParam const&) <cycle 1> [168]
                                 301             void simdFilter<(X86_VEXT)4, 2, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [184]
                                 236             unsigned long RdCost::xGetSAD_NxN_SIMD<64, (X86_VEXT)4>(DistParam const&) <cycle 1> [223]
                                  79             unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)4>(DistParam const&) <cycle 1> [173]
                                  73             void simdFilter<(X86_VEXT)4, 2, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [178]
                                  35             unsigned long RdCost::xGetSAD_NxN_SIMD<16, (X86_VEXT)4>(DistParam const&) <cycle 1> [247]
                                  35             unsigned long RdCost::xGetSADwMask_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [190]
                                   4             unsigned long RdCost::xGetSAD_NxN_SIMD<32, (X86_VEXT)4>(DistParam const&) <cycle 1> [288]
                                1873             unsigned long RdCost::xGetHADs_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [183]
-----------------------------------------------
                                   1             unsigned long RdCost::xGetSAD_NxN_SIMD<16, (X86_VEXT)4>(DistParam const&) <cycle 1> [247]
                                  10             void simdFilter<(X86_VEXT)1, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [246]
                                  10             void simdFilter<(X86_VEXT)4, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [174]
                                  14             unsigned long RdCost::xGetSAD_NxN_SIMD<32, (X86_VEXT)4>(DistParam const&) <cycle 1> [288]
                                  40             unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)1>(DistParam const&) <cycle 1> [242]
                                 100             void simdFilter<(X86_VEXT)4, 2, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [178]
                                 154             unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)4>(DistParam const&) <cycle 1> [173]
                                 301             unsigned long RdCost::xGetHADs_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [183]
                                 696             void simdFilter<(X86_VEXT)4, 2, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [167]
